1346,명태-조미건품(포),29.2,1.5,43.9,319
1347,명태-조미건품(포),0,0,37.9,0
1348,명태-창란젓,8.2,3.2,12.9,116
1349,명태-창란젓,0,0.4,9.3,0
1350,명태-포(먹태),0.0001,0,0,372
1351,명태-포(북어),0.5,6.2,70.6,358
1352,모래무지,0.0001,0,0,77
1353,모무늬돌김-소건품,0,0.3,0,0
1354,모자반,5.2,0.2,1.8,18
1355,모자반,0,0,5.8,0
1356,모자반,0,0.2,0,0
1357,모자반-염장품,5.1,0,0,18
1358,모조리상어,0.0001,0,0,108
1359,목탁가오리,0.0001,0,0,98
1360,몽치다래,0.5,9.9,24.1,159
1361,무늬홍어,0,0.7,0,0
1362,무지개송어,0.1,3.9,21.1,126
1363,무지개송어,0,0,19.8,0
1364,무지개송어,0,10,0,0
1365,무지개송어,0,0,0,0
1366,무지개송어,0,0,0,0
1367,문절망둑,0,0,0,0
1368,문절망둑,0,1.6,0,0
1369,문절망둑,0.3,1.1,18.7,90
1370,문치가자미,0,1.7,0,0
1371,문치가자미,0.5,0.7,19.9,93
1372,물가자미,0,2.7,0,0
1373,물렁가시붉은새우,0,0.6,0,0
1374,물렁가시붉은새우,0.6,0.5,18,83
1375,물레고둥,3.2,0.3,17.1,88
1376,물메기,0,0,0,0
1377,물메기,0.1,0,0,78
1378,물메기-근육,0,0.2,0,0
1379,물메기-내장,0,7.2,0,0
1380,물메기-내장,0,0,0,0
1381,물치다래,0.1,0,0,168
1382,미꾸라지,0,0,0,0
1383,미꾸라지,0,2.5,0,0
1384,미꾸리,0.2,2.8,16.2,96
1385,미꾸리,0,0,0,0
1386,미꾸리,0,3.5,0,0
1387,미꾸리,0,0,17.8,0
1388,미꾸리,0,0,0,0
1389,미더덕,4.1,1.5,4.6,46
1390,미더덕,0,0,0,0
1391,미더덕,0,0,0,0
1392,미더덕-껍질,0,0,0,0
1393,미역,0,0.3,0,0
1394,미역,0,0,1.6,0
1395,미역,0,0,0,0
1396,미역-소건품,0,0,15.2,0
1397,미역-소건품,33.9,2.9,20,126
1398,미역-양식산,4.8,0,0,18
1399,미역-염장품(데침),8.8,0,0,35
1400,미역-자연산,4.4,0,0,15
1401,미역-줄기,4,0,0,14
1402,민꽃게,2,1.6,14.8,86
1403,민달고기,0.1,0,0,95
1404,민들조개,0,1.5,0,0
1405,민어,0.5,0.8,18,86
1406,민어,0,2,0,0
1407,민어-양식산,0,0,19,0
1408,민어-자연산,0,0,18.3,0
1409,민어-조미건품,35.2,0,0,327
1410,민태,0.0001,0,0,88
1411,민허리돼지고둥,3.2,0,0,105
1412,밀복,0.1,0.7,17.3,80
1413,밀복,0,0,18.4,0
1414,밀복,0,0,0,0
1415,밀복-조미건품(포),0,2.1,50,0
1416,밍크고래-꼬리,0,0,15.5,0
1417,밍크고래-뱃살,0,0,2.1,0
1418,밍크고래-보통육,0,0,25.7,0
1419,밍크고래-콩팥,0,0,19.5,0
1420,밍크고래-혀,0,0,18.9,0
1421,바다빙어,0.1,0,0,92
1422,바닷가재,0,0.9,0,0
1423,바위굴-자연산,0,1.3,0,0
1424,바위두둑,0,0.1,0.7,0
1425,바지락,0,0,0,0
1426,바지락,2.3,1.2,12.5,73
1427,바지락,0,0,0,0
1428,바지락,0,0,0,0
1429,바지락,0,0,0,0
1430,바지락,0,0,0,0
1431,바지락,0,0,12.3,0
1432,바지락,0,0,0,0
1433,바지락-소건품,0.0001,3.7,74,347
1434,바지락-자숙품,0,0,19.4,0
1435,바지락-젓갈,1.5,0,0,51
1436,박대,0.6,0.7,19.2,90
1437,반딧불게르치,0,4.1,0,0
1438,반지,0,0,16.9,0
1439,반지,0.1,4.5,20.2,128
1440,반지,0,8.8,0,0
1441,밤송이게,0,0,15.1,0
1442,방사무늬김-소건품,0,0.1,0,0
1443,방어,0.4,0.8,21.7,101
1444,방어,0,0,0,0
1445,방어,0,5.6,0,0
1446,방어,0,0,19.4,0
1447,방어,0,0,0,0
1448,방어-혈합육,0,0,0,0
1449,배스,0,0,0,0
1450,배스,0,0.5,0,0
1451,백미돔,0.4,0,0,102
1452,백연,0.3,0,0,89
1453,백합,3.6,1,11.7,74
1454,백합,0,0.7,0,0
1455,백합,0,0,0,0
1456,밴댕이,0.2,0,0,225
1457,밴댕이-자건품,0.1,9.9,56.7,333
1458,밴댕이-자건품,0,0,48,0
1459,밴댕이-젓갈,0.6,4.9,16.3,117
1460,뱀장어,0.3,17.1,14.4,223
1461,뱀장어,0,17.9,0,0
1462,뱀장어,0,0,14.5,0
1463,뱀장어-간,22.3,0,0,202
1464,뱀장어-양식산,0,0,0,0
1465,뱀장어-자연산,0,0,0,0
1466,뱀장어-조미-구운치,0.0001,0,0,262
1467,뱅어,0.3,0,0,68
1468,뱅어-소건품,0.0001,0,0,311
1469,뱅어-조미건품(포),1,11.3,64.3,382
1470,벌레문치,0.7,2,15.8,88
1471,범가자미,0.8,0.2,18.2,82
1472,범돔,0.4,1.1,20.5,94
1473,범돔,0,4.6,0,0
1474,베도라치,0.0001,1.9,20.7,105
1475,베도라치,0,1.5,0,0
1476,베로치,0.0001,0,0,86
1477,벤자리,0.3,5.3,17,123
1478,벤자리,0,3.3,0,0
1479,벵에돔,0,3,0,0
1480,벵에돔,0,0,20.9,0
1481,벵에돔,0.0001,1.4,20.2,98
1482,벵에돔,0,0,0,0
1483,별상어,0,0,17.4,0
1484,별상어,0.3,0.3,23.5,103
1485,별상어,0,0,0,0
1486,별상어,0,0.8,0,0
1487,별상어,0,0,0,0
1488,별상어-간,0,57.1,0,0
1489,별상어-간,0,0,0,0
1490,별성대,0.0001,0,0,91
1491,별쭉지성대,0.0001,0,0,129
1492,별쭉지성대,0,0,0,0
1493,병어,0,0,0,0
1494,병어,0.3,6.3,16.4,130
1495,병어,0,5.2,16.1,0
1496,병어,0,0,0,0
1497,병어-알,0,0,18.2,0
1498,보구치,0,0,19,0
1499,보구치,0,3.9,0,0
1500,보구치,0.3,3.9,19.3,119
1501,보라성게,0,0,14.4,0
1502,보라성게,0,3.9,0,0
1503,보라성게-알,7.6,0,0,181
1504,보라성게-알,0,0,0,0
1505,보리새우,0.1,0.7,15.1,71
1506,보리새우,0,0,14.6,0
1507,보리새우,0,2.3,0,0
1508,보리새우,0,0,0,0
1509,보말고둥,2.6,2.2,14.6,93
1510,보말고둥,0,0,17.7,0
1511,보말고둥,0,4.4,0,0
1512,복섬,0,1,0,0
1513,볼기우럭,0.0001,0,0,129
1514,볼락,0.6,1,19.3,93
1515,볼락,0,2.1,0,0
1516,볼락-양식산,0,0,19.4,0
1517,볼락-자연산,0,0,20.1,0
1518,부세,0,0,0,0
1519,부세,0.0001,3.4,17.2,105
1520,부세,0,0,21.8,0
1521,부시리,0.1,1.5,22.3,109
1522,부시리,0,4.8,0,0
1523,부채새우,0.0001,0.8,13.7,65
1524,부채새우,0,0,15,0
1525,부채새우,0,2.1,0,0
1526,부채새우,0,0,0,0
1527,북방대합,1,0.8,12,62
1528,북방대합,0,0,14.3,0
1529,북방대합,0,0,0,0
1530,북방전복-근육,0,0,0,0
1531,북방전복-내장,0,0,0,0
1532,북방전복-자숙품,0,3,0,0
1533,북쪽분홍새우,0,0.6,0,0
1534,분홍꼼치,1.1,0.5,15.2,74
1535,불등풀가사리-소건품,55.7,0,0,152
1536,불볼락,0,0,17.7,0
1537,불볼락,0.7,4.6,18.6,125
1538,불볼락,0,4,0,0
1539,불볼락,0,0,0,0
1540,붉바리,0.1,1.1,0,99
1541,붉바리,0,0,22,0
1542,붉바리,0,2.7,0,0
1543,붉은대게,0,0,13.5,0
1544,붉은대게,0.3,0.3,10.5,48
1545,붉은대게-수컷-다리,0,0.4,12.1,0
1546,붉은대게-수컷-몸통,0,2.7,8,0
1547,붉은대게-알,0,4,13.4,0
1548,붉은대게-암컷-다리,0,0.6,14.5,0
1549,붉은대게-암컷-몸통,0,3.1,8.9,0
1550,붉은맛,0,0,16.1,0
1551,붉은맛,2.5,1.8,16.1,95
1552,붉은맛,0,0.9,0,0
1553,붉은멍게,0,0.4,0,0
1554,붉은멍게,3.7,2.6,9.2,78
1555,붉은메기,0,0,0,0
1556,붉은메기,0,0,18.2,0
1557,붉은메기,0.0001,0.7,18.2,83
1558,붉은메기,0,0.3,0,0
1559,붕어,0,0,0,0
1560,붕어,0,1.2,0,0
1561,붕어,0,0,18.1,0
1562,붕어,0.1,1.8,18.1,94
1563,붕어-알,0,2.6,25.6,0
1564,붕장어,0,0,0,0
1565,붕장어,0.3,6.4,17.4,135
1566,붕장어,0,15.1,17.1,0
1567,붕장어,0,0,0,0
1568,블루길,0,0.6,18.6,0
1569,블루길,0,0,0,0
1570,블루길,0.2,0.8,17.8,83
1571,블루길-알,0,7.7,0,0
1572,비단가리비,1.4,1,14.5,76
1573,비단가리비,0,0,15.2,0
1574,비단고둥,2.8,0,0,95
1575,비단백합,0,0,10.6,0
1576,비틀대모자반,0,0,25.8,0
1577,비틀대모자반,0,0,0,0
1578,빙어,0.0001,0,0,85
1579,빨간횟대,0.3,0.1,17.1,74
1580,빨간횟대,0,1.7,0,0
1581,빨강부치,0.0001,0,0,71
1582,빨강오징어,0,0,16.5,0
1583,빨강오징어,0,0.4,0,0
1584,뿔돔,0,0,19.5,0
1585,뿔돔,0.0001,2.2,18,97
1586,사당놀래기,0.0001,0,0,104
1587,산천어,0,0,0,0
1588,산천어,0,7,0,0
1589,산천어,0.1,3.3,20.3,117
1590,살살치,0,0.6,0,0
1591,살살치,0.6,0.2,15.5,70
1592,살오징어,0,1.5,0,0
1593,살오징어,0.2,0.5,15.7,72
1594,살오징어,0,0,0,0
1595,살오징어,0,0,0,0
1596,살오징어-소건품,0,6,0,0
1597,살오징어-소건품,0,0,61.6,0
1598,살오징어-소건품,0.2,6.9,67.8,352
1599,살오징어-수컷,0,0,18.1,0
1600,살오징어-수컷,0,0,18.6,0
1601,살오징어-수컷,0,0,18.4,0
1602,살오징어-수컷,0,0,19,0
1603,살오징어-수컷,0,0,18.3,0
1604,살오징어-수컷,0,0,19.1,0
1605,살오징어-수컷,0,0,18.2,0
1606,살오징어-수컷,0,0,20.2,0
1607,살오징어-수컷,0,0,19.3,0
1608,살오징어-암컷,0,0,18.6,0
1609,살오징어-암컷,0,0,19.6,0
1610,살오징어-암컷,0,0,18.9,0
1611,살오징어-암컷,0,0,19.5,0
1612,살오징어-암컷,0,0,16.7,0
1613,살오징어-암컷,0,0,19.1,0
1614,살오징어-암컷,0,0,18.1,0
1615,살오징어-암컷,0,0,19.3,0
1616,살오징어-암컷,0,0,18.4,0
1617,살오징어-젓갈,2,0,0,77
1618,살오징어-조미훈제품,12.4,0,0,215
1619,살조개,0,1.6,0,0
1620,살조개,3.6,1.5,14.2,89
1621,삼세기,0,1.8,0,0
1622,삼세기,0.5,1.8,18.6,97
1623,삼세기,0,0,17.9,0
1624,삼세기,0,0,0,0
1625,삼치,0,0,0,0
1626,삼치,0,0,20.1,0
1627,삼치,0.6,2.7,19,108
1628,삼치,0,5,0,0
1629,삼치-보통육,0,0,0,0
1630,삼치-혈합육,0,0,0,0
1631,상괭이,0,2.2,26.2,0
1632,새꼬막,5.1,1.7,11.9,87
1633,새꼬막,0,0,0,0
1634,새꼬막,0,0,0,0
1635,새꼬막,0,0,0,0
1636,새꼬막,0,0,0,0
1637,새꼬막,0,0,0,0
1638,새꼬막,0,1.4,0,0
1639,새꼬막,0,0,0,0
1640,새꼬막,0,0,0,0
1641,새꼬막,0,0,12.3,0
1642,새날치,0,0,23.8,0
1643,새다래,0.0001,4.6,18.9,104
1644,새다래,0,0,23.1,0
1645,새조개,0,0.6,0,0
1646,새조개,1.3,1.9,21.5,114
1647,새조개,0,0,11.8,0
1648,샛돔,0,0,19,0
1649,샛돔,0.2,9.5,0,121
1650,샛멸,0,5.2,0,0
1651,서실,0,0,0,0
1652,서실,0,0,23.4,0
1653,석묵-소건품,9.1,0,0,148
1654,선홍치,0,0,22.1,0
1655,성대,0,0,0,0
1656,성대,0,2.1,0,0
1657,성대,0,0,19.8,0
1658,성대,0.2,1,19.9,94
1659,세고리물레고둥,2.4,0.1,15,74
1660,소라,0,0,17.3,0
1661,소라,4,0.3,20.7,107
1662,소라,0,1.2,0,0
1663,소라,0,0,0,0
1664,소라-근육,0,0,0,0
1665,소라-내장,0,0,0,0
1666,송어,0,4.5,0,0
1667,송어,0.1,3.4,21,121
1668,쇠갑오징어,0.2,0.7,16.9,79
1669,쇠돌고래,0,2.3,25.5,0
1670,쇠미역,0,0,0,0
1671,쇠미역,0,0.3,1.7,0
1672,쇠미역-소건품,0,0.5,15.1,0
1673,수랑,2.9,0,0,86
1674,수조기,0,0,17.7,0
1675,수조기,0,4.4,0,0
1676,순채,7.1,0,0,25
1677,술봉가자미,0.0001,0,0,84
1678,숭어,0,0,0,0
1679,숭어,0.4,1.5,21.7,107
1680,숭어,0,2,0,0
1681,숭어,0,0,20,0
1682,실꼬리돔,0,0.4,0,0
1683,실꼬리돔,0,0,21.8,0
1684,실꼬리돔,0.1,2.5,19.8,107
1685,쌍동가리,0,3.2,0,0
1686,쌍동가리,0.0001,1.4,20.8,101
1687,쌍뿔달재,0.1,0,0,75
1688,쏘가리,0,0,0,0
1689,쏘가리,0,0,0,0
1690,쏘가리,0,0,0,0
1691,쏘가리,0.0001,4.1,17.2,111
1692,쏘가리,0,0,0,0
1693,쏘가리,0,0,0,0
1694,쏘가리,0,0,0,0
1695,쏘가리,0,0,0,0
1696,쏘가리,0,0,20,0
1697,쏘가리-알,0,0,17.3,0
1698,쏙,0,0,11.1,0
1699,쏙,3.7,0.8,14.9,85
1700,쏙,0,0,0,0
1701,쏙,0,0.8,0,0
1702,쏨뱅이,0,0,0,0
1703,쏨뱅이,0.1,0.6,19.9,90
1704,쑤기미,0.5,0.4,18.5,84
1705,쑥감펭,0.0001,0.3,19,83
1706,쑥감펭,0,0,0,0
1707,아귀,0,0,13.2,0
1708,아귀,0,0.4,0,0
1709,아귀,0.5,0.2,14.1,63
1710,아귀-간,5.2,39,10.4,432
1711,아귀-간,0,50.7,0,0
1712,아귀-간,0,0,0,0
1713,아귀-근육,0,0,0,0
1714,아귀-내장,0,0,0,0
1715,아귀-대창,0,0,0,0
1716,아귀-조미건품(포),31.5,1.3,41.2,304
1717,아홉동가리,0,6,0,0
1718,아홉동가리,0.1,2.3,19.8,106
1719,악상어,0.0001,0,0,284
1720,애기삿갓조개,0,1.9,16,0
1721,애기청각,0,0,0,0
1722,애꼬치,0,0.6,0,0
1723,양미리,0.0001,0,0,123
1724,양미리-반건품,0,0,23.4,0
1725,양태,0,0,20,0
1726,양태,0.1,0.2,20,87
1727,어름돔,0,0,18.9,0
1728,어름돔,0.4,1.2,19.5,94
1729,얼룩통구멍,0.0001,0.5,18.2,82
1730,얼룩통구멍,0,0,19.4,0
1731,여덟동가리,0.0001,3.1,19.2,110
1732,연어,0,0,19.4,0
1733,연어,0.2,1.9,20.6,106
1734,연어-알,0,0,24.3,0
1735,연어-통조림(기름담금),0.1,14.9,14.9,204
1736,연어-통조림(조미),0,6.8,0,0
1737,연어-훈제품,1.2,8.2,21.8,174
1738,연어병치,0,0,20.5,0
1739,열쌍동가리,0.1,0,0,86
1740,염주알다슬기,0,0,0,0
1741,염주알다슬기,11.2,1.4,12.7,113
1742,오분자기,0,2.2,0,0
1743,오분자기,0,0,0,0
1744,오분자기,4.6,2.1,13.3,95
1745,옥돔,0.9,0.2,18.1,82
1746,옥돔,0,0,18.6,0
1747,옥돔-반건품,0.0001,0,0,104
1748,옥돔-염장품,0,3.6,16,0
1749,왕게,0.6,0,0,67
1750,왕우럭조개,0,0.9,0,0
1751,왕우럭조개,2.7,2.2,16.4,101
1752,왕우렁,3.1,0,0,66
1753,용가자미,0,0.6,0,0
1754,용가자미,0,0,0,0
1755,용가자미,0.1,0.6,18.1,82
1756,용서대,0,1.2,0,0
1757,용치놀래기,0.4,0.2,19.3,85
1758,용치놀래기,0,0,19.3,0
1759,우각바리,0.0001,0,0,91
1760,우럭,0,0,0,0
1761,우럭,2.7,2,16.3,99
1762,우럭,0,0,16.1,0
1763,우럭볼락,0,0,19.3,0
1764,우럭볼락,0,3.4,0,0
1765,우럭볼락,0.1,1.1,18.33,88
1766,우뭇가사리,0,0,14.9,0
1767,우뭇가사리,18.5,0.2,4.2,52
1768,우뭇가사리,0,0,0,0
1769,우뭇가사리,0,0,0,0
1770,우뭇가사리-우무,0.8,0,0,2
1771,우뭇가사리-한천,74.6,0,0,154
1772,웅어,0.0001,10.8,15.9,169
1773,웅어,0,0,16.8,0
1774,위고둥,0,0,17.9,0
1775,위고둥,1.1,1.5,11.2,66
1776,육동가리돔,0.0001,2.6,18.6,98
1777,은상어,0.0001,0,0,101
1778,은어,0.2,0,0,114
1779,은어-양식산,0,9.6,0,0
1780,은연어,0.2,0,0,106
1781,인상어,0.4,0,0,133
1782,임연수어,0,0,18.6,0
1783,임연수어,0.5,7.1,19.6,152
1784,잇바디돌김-소건품,0,0.4,0,0
1785,잉어,0.3,4,17.5,113
1786,잉어,0,0,0,0
1787,잉어,0,0,19.9,0
1788,잉어-근육,0,1.4,0,0
1789,잉어-알,0,0,0,0
1790,잉어-알,0,2.7,25.3,0
1791,자라-국내산,0,1.5,0,0
1792,자라-수입산,0,1.4,0,0
1793,자리돔,0.4,0.4,19.5,88
1794,자리돔-젓갈,15.6,4.6,11.3,151
1795,자바리,1,0,0,106
1796,자주복,0,0,0,0
1797,자주복,0.4,0.2,18.8,83
1798,자주복,0,0,17.9,0
1799,자주복-양식산,0,0.9,0,0
1800,자주복-자연산,0,0.8,0,0
1801,장갱이,0.0001,5.6,19.1,90
1802,장갱이,0,0,0,0
1803,장어베도라치,0.7,10.4,19.3,135
1804,재첩,0,1.4,0,0
1805,재첩,5.8,1.9,12.5,94
1806,재첩,0,0,12.1,0
1807,재첩-민물,0,0,0,0
1808,재첩-해수,0,0,0,0
1809,잿방어,0.5,0.8,22.5,105
1810,전갱이,0,0,0,0
1811,전갱이,0,0.4,0,0
1812,전갱이,0.1,4.8,20.7,133
1813,전갱이,0,0,18.6,0
1814,전갱이,0,0,0,0
1815,전갱이,0,0,20.7,0
1816,전갱이-매가리,0.3,1.5,19.9,99
1817,전갱이-매가리,0,8.3,0,0
1818,전갱이-보통육,0,0,0,0
1819,전갱이-염건품,0.7,0,0,262
1820,전갱이-혈합육,0,0,0,0
1821,전기가오리,0.0001,0,0,64
1822,전어,0,0,0,0
1823,전어,0,0,18.7,0
1824,전어,0.2,2.7,19.2,107
1825,전어-젓갈,0.5,0,0,130
1826,점감펭,0.3,0,0,90
1827,점농어,0,0,19.1,0
1828,점농어,0.4,7.2,18.5,129
1829,점줄우럭,0.1,0,0,100
1830,접시조개,3,0.6,11.9,68
1831,접시조개,0,0.9,0,0
1832,젓새우,2.6,0,0,62
1833,정어리,0,0,19.8,0
1834,정어리,0,3.2,0,0
1835,정어리-가식부육,0.0001,0,0,132
1836,정어리-가식부육,0.2,0,0,171
1837,정어리-가식부육,0.0001,0,0,167
1838,정어리-가식부육,0.3,0,0,232
1839,정어리-가식부육,0.0001,0,0,187
1840,정어리-가식부육,0.3,0,0,135
1841,정어리-가식부육,0.0001,0,0,159
1842,정어리-가식부육,0.0001,0,0,141
1843,정어리-보통육,0,0,0,0
1844,정어리-전어체,0.0001,0,0,208
1845,정어리-전어체,0.0001,0,0,130
1846,정어리-전어체,0.0001,0,0,148
1847,정어리-전어체,0.0001,0,0,164
1848,정어리-전어체,0.0001,0,0,232
1849,정어리-전어체,0.0001,0,0,187
1850,정어리-전어체,0.1,0,0,179
1851,정어리-혈합육,0,0,0,0
1852,조각매물고둥,4.4,3.6,17.7,127
1853,조각매물고둥,0,2.2,0,0
1854,조각매물고둥,0,0,0,0
1855,조각매물고둥-근육,0,0.5,0,0
1856,조각매물고둥-내장,0,3.1,0,0
1857,조개삿갓,0,0,0,0
1858,조피볼락,0,0,0,0
1859,조피볼락,0.2,3.2,21.4,121
1860,조피볼락,0,0,19,0
1861,조피볼락,0,2.4,0,0
1862,졸복,0.5,0.1,18.9,83
1863,졸복,0,4.1,0,0
1864,좀주름다슬기,6,0.5,14,88
1865,주꾸미,0.5,0.5,10.8,52
1866,주꾸미,0,0.7,0,0
1867,주꾸미-내장,0,0,16.4,0
1868,주꾸미-혼합,0,0,15.8,0
1869,주름다슬기,5.6,1.6,14.2,98
1870,주름송편게,1.1,0.3,18.8,87
1871,주름송편게,0,0.3,0,0
1872,주먹물수배기,0.0001,1.5,12.3,106
1873,준치,0.0001,4.7,20.7,129
1874,준치,0,4.8,0,0
1875,줄가자미,0.2,0.2,17.4,76
1876,줄가자미,0,0,0,0
1877,줄노래미,0.0001,0,0,85
1878,줄삼치,0.2,0,0,134
1879,줄전갱이,0.1,0,0,112
1880,중하,0.1,0,0,94
1881,중하-자건품,2.9,0,0,300
1882,중하-조미건품,46.7,0,0,331
1883,쥐노래미,0,0,21,0
1884,쥐노래미,0.5,3,21,119
1885,쥐노래미,0,0,0,0
1886,쥐치,0,0,19.8,0
1887,쥐치,0.3,0.1,19.1,83
1888,쥐치,0,0,0,0
1889,쥐치-조미건품(포),58.1,0.7,24,333
1890,지중해담치,0,0,0,0
1891,지중해담치,0,1.6,12,0
1892,지중해담치,0,0,9.2,0
1893,지중해담치,0,0,9.2,0
1894,지중해담치,0,0,5.9,0
1895,지중해담치,0,0,8.4,0
1896,지중해담치,0,0,11.6,0
1897,지중해담치,0,0,0,0
1898,지중해담치,0,0,8.2,0
1899,지중해담치,0,0,0,0
1900,지중해담치,0,0,0,0
1901,지중해담치,0,0,0,0
1902,지중해담치,2.9,0.5,8.9,54
1903,지중해담치,0,0,0,0
1904,지채,0,0,2.1,0
1905,지충이,0,0.1,2.9,0
1906,지충이,0,0,0,0
1907,진두발,0,0.2,9.1,0
1908,진두발,0,0,0,0
1909,진주담치,0,0,0,0
1910,진주담치,0,1.6,0,0
1911,진주담치,0,0,9.9,0
1912,진주담치-소건품,0,0,25.3,0
1913,진주담치-양식산,4.4,0,0,84
1914,진주담치-자연산,5.1,0,0,75
1915,진주조개,1.1,0,0,56
1916,진흙새우,0,1.2,0,0
1917,징거미새우,0.0001,0,0,90
1918,참가자미,0.4,0.2,19.4,85
1919,참가자미,0,0,18.8,0
1920,참가자미,0,0,0,0
1921,참가자미-식해,9.6,2.4,13.8,120
1922,참가자미-알,0,0,0,0
1923,참게,0.2,12,14.4,175
1924,참게,0,1.5,11.1,0
1925,참굴,0,0,0,0
1926,참굴,0,0,0,0
1927,참굴,0,2.3,0,0
1928,참굴,2.3,2.6,9.2,73
1929,참굴,0,0,13.3,0
1930,참굴-젓갈,8.1,0,0,95
1931,참김,1.7,0.4,3.3,12
1932,참김,0,0.4,3.3,0
1933,참김,0,0,0,0
1934,참김-소건품,38.6,1.7,38.6,165
1935,참김-소건품,0,0.6,0,0
1936,참김-조미건품,41.1,0,0,172
1937,참다랑어,0,0,0,0
1938,참다랑어,0,0,24.2,0
1939,참다랑어,0.1,1.8,27.2,132
1940,참다랑어,0,0,0,0
1941,참다랑어-기름살(육),0,0,23.9,0
1942,참다랑어-내장,0,0,19.5,0
1943,참다랑어-등살(상),0,0,24.5,0
1944,참다랑어-등살(상),0,13.2,0,0
1945,참다랑어-등살(중),0,0,22.8,0
1946,참다랑어-등살(중),0,10.1,0,0
1947,참다랑어-등살(하),0,11.4,0,0
1948,참다랑어-뱃살(상),0,0,21.8,0
1949,참다랑어-뱃살(상),0,33,0,0
1950,참다랑어-뱃살(중),0,0,23.4,0
1951,참다랑어-뱃살(중),0,17.4,0,0
1952,참다랑어-뱃살(하),0,0,24.2,0
1953,참다랑어-뱃살(하),0,11.4,0,0
1954,참다랑어-붉은살,0,0,24.8,0
1955,참다슬기,0,0,0,0
1956,참다슬기,4.9,0,0,76
1957,참다슬기-국내산,0,0.2,0,0
1958,참다슬기-수입산,0,0.4,0,0
1959,참담치,0,1.1,0,0
1960,참담치,0,0,10.4,0
1961,참담치,0,0,0,0
1962,참담치,3.1,1.2,13.8,82
1963,참돌고래,0,2.4,0,0
1964,참돔,0,0,0,0
1965,참돔,0.8,0.1,18.4,82
1966,참돔,0,0,21.5,0
1967,참돔-알,0,0,7.6,0
1968,참돔-양식산,0,0,0,0
1969,참돔-양식산,0,6.5,0,0
1970,참돔-자연산,0,4.3,0,0
1971,참돔-자연산,0,0,0,0
1972,참마자,0.3,0,0,90
1973,참문어-내장,0,0,0,0
1974,참문어-다리,0,0,13.2,0
1975,참문어-몸통,0,0,16.6,0
1976,참문어-소건품,0,0,62.4,0
1977,참붕어,0.1,0,0,118
1978,참서대,0,0,17.4,0
1979,참서대,0.5,0.4,18.6,84
1980,참서대-염건품,0.6,1,22.5,107
1981,참조기,0,0,19.3,0
1982,참조기,0.3,0.9,17.1,82
1983,참조기,0,0,0,0
1984,참조기,0,0,0,0
1985,참조기-근육,0,3.5,17.7,0
1986,참조기-알,0,6.2,22.9,0
1987,참조기-염건품,0,9.7,0,0
1988,참조기-염건품,0.4,15.2,44.4,332
1989,참조기-염건품,0,0,16.5,0
1990,참조기-젓갈,8,2.8,15.5,123
1991,참홑파래-소건품,48.3,0,0,146
1992,창꼴뚜기,0.8,0.5,14.7,70
1993,창자파래-소건품,45.8,0,0,151
1994,청각,0,0,0,0
1995,청각,0,0,0,0
1996,청각,0,0.5,0.5,0
1997,청각,1.6,0.4,1.4,8
1998,청각-소건품,43,0.8,13.8,137
1999,청각-소건품,0,1.3,0,0
2000,청멸,0.1,13.6,17.1,200
2001,청멸,0,0,16.9,0
2002,청보리멸,0,0,20.5,0
2003,청보리멸,0,0,0,0
2004,청보리멸,0.0001,1.1,19.5,93
2005,청보리멸,0,1,0,0
2006,청상아리,0,0,20.4,0
2007,청새리상어,0.1,0,0,101
2008,청어,0,0,0,0
2009,청어,0,0,17.8,0
2010,청어,0.4,15.1,16.3,213
2011,청어-근육,0,9.5,0,0
2012,청어-동건품,2.9,24.5,25.2,349
2013,청어-생식소,0,1.8,0,0
2014,청어-생식소,0,0,0,0
2015,청어-알,0.5,2.4,19.6,107
2016,청어-알,0,0,0,0
2017,청어-알,0,0,0,0
2018,청자갈치,0,1.3,0,0
2019,청자갈치,0.1,1.4,13.6,71
2020,청줄돔,0,0.9,0,0
2021,초록입홍합-수입산,0,4.6,0,0
2022,초어,0.2,0,0,89
2023,칠면초,0,0.7,1.2,0
2024,칠성갈치,0,1.8,0,0
2025,칠성갈치,0.1,2.2,16.8,92
2026,콩깍지고둥,3,0,0,100
2027,크릴,0.2,2.6,12.1,76
2028,크릴-페이스트,2,5.5,16.5,130
2029,큰가리비,0,0,0,0
2030,큰가리비,0,0,16.8,0
2031,큰가리비,0,0.9,0,0
2032,큰가리비,0.2,1.7,15.2,81
2033,큰구슬우렁이,0.3,0.1,17.4,76
2034,큰논우렁이,0,0,11.5,0
2035,큰논우렁이,4.9,1,9.8,71
2036,키조개,0,0,0,0
2037,키조개,0,0,0,0
2038,키조개,0,0,0,0
2039,키조개,0,0,0,0
2040,키조개,0,0,0,0
2041,키조개,0.8,0,0,57
2042,키조개,0,0,0,0
2043,키조개-전체(육),0,0.2,0,0
2044,키조개-패주,1.9,1.1,12.4,70
2045,키조개-패주,0,0,18.2,0
2046,키조개-패주,0,0,0,0
2047,탁자볼락,0.3,0,0,85
2048,털게,0,0.7,0,0
2049,털탑고둥,0,0,17,0
2050,털탑고둥,5.5,0,20.7,145
2051,털탑고둥,0,0,0,0
2052,토굴,5.3,0,0,82
2053,톱니모자반,0,0,0,0
2054,톱니모자반,0,0,12.9,0
2055,톳,4,0.4,17.4,16
2056,톳,0,0.2,0,0
2057,톳,0,0,0,0
2058,톳-자건품,0,0.9,0,0
